source_text,target_glyphs,source_len,target_len,categories,pair_id
te ivi haere rua ika i i na kai matangi mo nei i noho,g002 g016 g067 g067 g076 g016 g096 g096 g101 g054 g018 g103 g103 g096 g096 g053,14,16,det noun verb num noun part part part verb noun part part part verb,15877
te tangata tangi ruatekau tangata,g007 g019 g054 g054 g071 g017 g017 g017,5,8,det noun verb num noun,15878
tau manava tiki rua rakau,g004 g016 g069 g076 g016,5,5,det noun verb num noun,15879
te vahine noho ki ka take tangata te vai tangata here,g001 g001 g050 g051 g096 g096 g002 g016 g016 g016 g017 g006 g006 g006 g016 g017 g030,11,17,det noun verb part det noun noun det noun noun noun,15880
Tangaroa ai te pepe ta manu kai haere ana vahine,g082 g059 g003 g016 g098 g018 g057 g051 g096 g018,10,10,name verb det noun part noun verb verb part noun,15881
a moana moe rima tangata atu,g001 g017 g051 g071 g050 g050 g096,6,7,det noun verb num noun part,15882
ka marama noho tahi tamaiti mai tangata haere mate atu te kite i,g015 g023 g052 g075 g075 g016 g098 g017 g060 g056 g101 g004 g054 g054 g096,13,15,det noun verb num noun part noun verb verb part det verb part,15883
te tangata mate ki tau tai vai,g011 g020 g051 g096 g007 g026 g025 g025,7,8,det noun verb part det noun noun,15884
Tiki Ana moe te moka i,g083 g083 g083 g051 g001 g024 g096,6,7,name name verb det noun part,15885
ko vahine kai i nga tangata tangata tangi,g008 g029 g052 g097 g005 g016 g031 g051,8,8,det noun verb part det noun noun verb,15886
tau tamaiti korero ha vahine mai na ika,g007 g017 g017 g051 g071 g017 g100 g098 g017,8,9,det noun verb num noun part part noun,15887
nga ihu haere,g001 g019 g051,3,3,det noun verb,15888
te raa inu mo te tangata haere te vahine te i haere tangata,g012 g045 g045 g059 g096 g096 g003 g018 g051 g001 g030 g009 g098 g056 g025,13,15,det noun verb part det noun verb det noun det part verb noun,15889
tena tangata haere tonu te tangata atu no inu maa haere,g002 g029 g029 g051 g098 g001 g016 g096 g096 g054 g054 g017 g017 g053,11,14,det noun verb part det noun part part verb noun verb,15890
tau tangata haere i te pepe i,g003 g020 g060 g097 g001 g039 g098,7,7,det noun verb part det noun part,15891
i ko ana ora ki tau tangata kai,g096 g015 g043 g053 g097 g002 g031 g051,8,8,part det noun verb part det noun verb,15892
he tamaiti noho ono marama mo tangata tae,g004 g017 g064 g071 g016 g099 g031 g069,8,8,det noun verb num noun part noun verb,15893
Makemake haere te matangi i tena tangata haere mate vai haere tangi,g081 g064 g001 g021 g021 g096 g001 g001 g017 g051 g065 g027 g055 g051,12,14,name verb det noun part det noun verb verb noun verb verb,15894
na manu haere tahi,g003 g023 g061 g072,4,4,det noun verb num,15895
te raa noho atu,g004 g017 g053 g097,4,4,det noun verb part,15896
no Koihu haere rimateke au i te tangata e na,g096 g086 g051 g074 g021 g103 g002 g029 g029 g015 g003,10,11,part name verb num noun part det noun det det,15897
Tiki Hotu hiamoe te tamaiti na i haehae,g082 g088 g055 g001 g017 g096 g098 g052,8,8,name name verb det noun part part verb,15898
ma Koihu kai,g096 g082 g051,3,3,part name verb,15899
te taua puke i te vahine tangi teia,g002 g022 g051 g097 g002 g016 g051 g051 g008,8,9,det noun verb part det noun verb det,15900
to te tangata haere ki teia ika a te taua puke te tangata,g097 g097 g001 g017 g056 g100 g001 g018 g011 g011 g002 g057 g057 g057 g007 g025 g025,13,17,part det noun verb part det noun det det det verb det noun,15901
te matangi makemake mai te tangata i tangata ma,g003 g016 g066 g096 g004 g016 g099 g022 g097,9,9,det noun verb part det noun part noun part,15902
he ika rere he tamaiti moe na he raa,g001 g001 g048 g052 g001 g019 g019 g019 g052 g096 g096 g007 g020,9,13,det noun verb det noun verb part det noun,15903
mai te kore inu i te,g098 g004 g020 g051 g097 g001,6,6,part det noun verb part det,15904
he moana mai te taringa inu ma moana i te ki,g002 g016 g098 g001 g024 g051 g096 g016 g098 g014 g014 g096,11,12,det noun part det noun verb part noun part det part,15905
Tiki kai he manu i i,g083 g055 g001 g016 g016 g097 g096 g096,6,8,name verb det noun part part,15906
he tangata noho ki he,g012 g019 g051 g102 g001,5,5,det noun verb part det,15907
Hotu Hotu haere mou uru mai,g081 g081 g087 g060 g001 g048 g096,6,7,name name verb det noun part,15908
Hotu puke a tangata i vahine ai korero ki te tangata ki,g090 g058 g002 g030 g096 g017 g051 g055 g100 g100 g002 g021 g098,12,13,name verb det noun part noun verb verb part det noun part,15909
te rakau kite teia ika korero ki te marama vahine vahine noho,g002 g002 g023 g023 g023 g051 g002 g022 g052 g096 g001 g021 g021 g017 g023 g051,12,16,det noun verb det noun verb part det noun noun noun verb,15910
te vahine ai ki te tangata ki tangata i,g003 g016 g054 g096 g004 g016 g096 g096 g022 g096,9,10,det noun verb part det noun part noun part,15911
tahi e taringa moe i te tangata,g071 g005 g040 g040 g055 g100 g100 g011 g011 g016,7,10,num det noun verb part det noun,15912
tau ua kai i tau marama moana haere tamaiti,g002 g002 g017 g051 g101 g005 g030 g021 g051 g024,9,10,det noun verb part det noun noun verb noun,15913
he tangata hana i te,g012 g019 g067 g096 g004,5,5,det noun verb part det,15914
ko tamaiti rere ki te tangata,g002 g048 g054 g096 g002 g022,6,6,det noun verb part det noun,15915
ki he rakau tau ana te vai te te,g097 g001 g016 g016 g016 g054 g096 g096 g005 g016 g001 g001 g006,9,13,part det noun verb part det noun det det,15916
ma Tangaroa haere tahi vai i,g096 g081 g060 g079 g079 g019 g096 g096,6,8,part name verb num noun part,15917
ka ihu haere i te motu atu ai mo hua ua,g002 g016 g016 g051 g098 g001 g020 g096 g052 g052 g096 g016 g033,11,13,det noun verb part det noun part verb part noun noun,15918
te tangata kite i te vahine waha i huti taku,g001 g040 g051 g101 g004 g004 g016 g016 g098 g051 g002,10,11,det noun verb part det noun noun part verb det,15919
he rima inu i te tangata na tau i,g001 g024 g059 g101 g004 g016 g096 g010 g010 g096,9,10,det noun verb part det noun part det part,15920
Ure ue te raa i mate te te na tangata na te i,g081 g058 g001 g020 g097 g059 g002 g002 g002 g001 g014 g048 g048 g097 g007 g096,13,16,name verb det noun part verb det det det noun part det part,15921
te mata noho ki te ika noho,g011 g044 g062 g096 g001 g026 g070,7,7,det noun verb part det noun verb,15922
he tangata tangi tonu he manu i,g001 g001 g020 g020 g065 g096 g002 g016 g016 g098,7,10,det noun verb part det noun part,15923
ai Rongo kai,g096 g088 g051,3,3,part name verb,15924
tana tangata haere ai tanaa tangata mai moe i tau he tau ava te,g015 g016 g067 g098 g098 g010 g035 g098 g051 g098 g005 g003 g005 g017 g002,14,15,det noun verb part det noun part verb part det det det noun det,15925
va he tangata tuku na e ika tamaiti na taua i ika maunga mate,g071 g002 g016 g051 g051 g098 g001 g020 g016 g001 g002 g097 g033 g041 g052,14,15,num det noun verb part det noun noun det det part noun noun verb,15926
he manu taa he,g001 g023 g096 g012,4,4,det noun part det,15927
i he raa tangi ra he vai he,g096 g001 g022 g051 g100 g100 g001 g018 g009,8,9,part det noun verb part det noun det,15928
te tangata haere i nga tangata i tahu haere,g003 g016 g055 g101 g003 g016 g016 g016 g099 g099 g052 g058,9,12,det noun verb part det noun part verb verb,15929
na he tangata ora ana nga maa marama te i inu te,g098 g001 g040 g058 g099 g001 g025 g035 g001 g096 g055 g001,12,12,part det noun verb part det noun noun det part verb det,15930
he tamaiti kai ha ika i na atu a te inu,g002 g021 g051 g072 g016 g016 g100 g098 g097 g001 g014 g053 g053,11,13,det noun verb num noun part part part det det verb,15931
i Matua haere toru,g102 g081 g061 g071 g071,4,5,part name verb num,15932
Matua kohu te matangi i pepe,g083 g051 g051 g006 g017 g097 g039,6,7,name verb det noun part noun,15933
mou manu haere i tau vahine,g003 g023 g060 g101 g101 g001 g044,6,7,det noun verb part det noun,15934
te ua haere,g013 g017 g051 g051,3,4,det noun verb,15935
ko tangata haere,g001 g021 g051,3,3,det noun verb,15936
te ika patu ra ko maa i i hare tangata,g001 g017 g063 g097 g001 g017 g017 g017 g099 g098 g020 g020 g022,10,13,det noun verb part det noun part part noun noun,15937
te tangata haere i e ua na i tangata i tangata,g001 g029 g029 g051 g098 g008 g016 g098 g096 g096 g018 g097 g097 g020,11,14,det noun verb part det noun part part noun part noun,15938
te motu mai te rakau hahau i aku noho mata,g001 g029 g029 g099 g005 g016 g067 g099 g099 g005 g051 g017 g017 g017,10,14,det noun part det noun verb part det verb noun,15939
o tangata haere rua tangata ki maunga moe i ake tangata,g003 g029 g051 g071 g044 g096 g036 g036 g051 g098 g098 g020,11,12,det noun verb num noun part noun verb part part noun,15940
pe nga ika haere ki,g096 g012 g018 g059 g096,5,5,part det noun verb part,15941
tau vahine haere pe Makemake,g004 g004 g016 g053 g104 g087,5,6,det noun verb part name,15942
ona tangata haere ki te raa i rakau mai ika moe noho,g013 g018 g068 g104 g003 g019 g019 g098 g034 g096 g096 g016 g016 g055 g051,12,15,det noun verb part det noun part noun part noun verb verb,15943
he ua haere i Koihu pe te he moe noho haere ma vahine,g015 g015 g016 g051 g099 g082 g096 g002 g002 g051 g051 g052 g102 g102 g102 g020 g020,13,17,det noun verb part name part det det verb verb verb part noun,15944
he tangata noho ruatekau uri ana mo nga tangi tahu,g001 g040 g068 g071 g032 g098 g101 g003 g061 g054 g054,10,11,det noun verb num noun part part det verb verb,15945
te raa haere tae Tuu i,g002 g030 g060 g103 g086 g096,6,6,det noun verb part name part,15946
teia tamaiti inu a,g004 g026 g054 g104,4,4,det noun verb part,15947
no he maa noho,g098 g001 g016 g016 g055,4,5,part det noun verb,15948
te tamaiti toa nga rakau inu i ona haere nga ivi,g001 g021 g100 g001 g001 g017 g051 g101 g101 g003 g052 g052 g008 g024,11,14,det noun part det noun verb part det verb det noun,15949
he tangata moe,g001 g021 g064,3,3,det noun verb,15950
i Hotu kite tahi matau atu tau,g101 g083 g083 g052 g077 g077 g077 g024 g096 g007,7,10,part name verb num noun part det,15951
e hare mate ki te vaka i ki haere no inu,g001 g017 g054 g096 g096 g001 g020 g101 g097 g097 g052 g096 g053,11,13,det noun verb part det noun part part verb part verb,15952
hoki te maunga,g100 g100 g003 g003 g016,3,5,part det noun,15953
ko vahine hana i,g012 g038 g052 g096,4,4,det noun verb part,15954
mai taua take haere a te ihu ma ei i haere kai haere,g100 g001 g023 g056 g056 g098 g003 g023 g097 g097 g097 g052 g052 g052 g062 g062,13,16,part det noun verb part det noun part part part verb verb verb,15955
tahi he tangata haere nei he,g071 g003 g018 g054 g101 g001 g001,6,7,num det noun verb part det,15956
tahi te tangata noho,g073 g001 g018 g055,4,4,num det noun verb,15957
a tangata inu i te maa tae te ki,g004 g016 g059 g101 g004 g018 g018 g103 g001 g096,9,10,det noun verb part det noun part det part,15958
te hare ki ka tangata haere ki ki ia tangata i,g001 g017 g098 g098 g001 g044 g051 g096 g097 g104 g017 g017 g098,11,13,det noun part det noun verb part part part noun part,15959
Kava kite te tahi i i,g081 g061 g006 g045 g097 g097 g097 g096 g096,6,9,name verb det noun part part,15960
te tangata pe,g013 g021 g096,3,3,det noun part,15961
Hotu huri te tangata ki,g081 g081 g056 g008 g020 g096,5,6,name verb det noun part,15962
e moana rere ha vaka na kura,g002 g016 g051 g071 g024 g104 g016,7,7,det noun verb num noun part noun,15963
i tau tangata kai mo te tangata he he,g101 g009 g016 g016 g053 g105 g105 g105 g005 g016 g016 g007 g005,9,13,part det noun verb part det noun det det,15964
te uri moe i te au tangata hahau haere,g003 g034 g034 g034 g052 g052 g101 g101 g101 g004 g004 g004 g017 g016 g051 g058,9,16,det noun verb part det noun noun verb verb,15965
te tangata ei tau kiko haere ki noho takua,g003 g016 g096 g096 g003 g018 g051 g096 g053 g001,9,10,det noun part det noun verb part verb det,15966
te tangata haere tahi tangata ma,g002 g020 g020 g060 g079 g050 g050 g101,6,8,det noun verb num noun part,15967
te tua noho tahi waha i tangata haere tangata he,g001 g001 g016 g068 g072 g016 g103 g028 g051 g040 g002,10,11,det noun verb num noun part noun verb noun det,15968
nga ika i a raa noho i a kai nei atu,g003 g042 g096 g001 g001 g001 g019 g019 g055 g101 g096 g053 g096 g096,11,14,det noun part det noun verb part part verb part part,15969
he tangata mate ki taua ika,g001 g020 g064 g096 g012 g012 g036,6,7,det noun verb part det noun,15970
e tangata hele ra e ivi tangata te mo,g001 g016 g053 g096 g001 g016 g016 g001 g096,9,9,det noun verb part det noun noun det part,15971
Matua kai te vahine,g084 g051 g010 g018,4,4,name verb det noun,15972
he tamaiti tomo i nga vahine,g001 g048 g051 g101 g002 g044,6,6,det noun verb part det noun,15973
Riri haere he tangata i noho,g092 g063 g063 g001 g038 g097 g051,6,7,name verb det noun part verb,15974
ma tau vahine haere i te vahine mo te,g100 g009 g009 g016 g016 g051 g104 g005 g005 g018 g104 g006,9,12,part det noun verb part det noun part det,15975
Matua haere te hare ei,g081 g056 g008 g028 g096,5,5,name verb det noun part,15976
te vahine haere,g013 g018 g051,3,3,det noun verb,15977
tau matau patu ma te tangata mai noho ai rakau te tangata,g007 g016 g060 g097 g003 g003 g017 g017 g096 g051 g096 g096 g022 g002 g002 g037,12,16,det noun verb part det noun part verb part noun det noun,15978
tau tamaiti moe i tau tangata na ana noho ma tena te raro,g001 g035 g055 g099 g010 g018 g096 g100 g054 g054 g096 g007 g007 g007 g028,13,15,det noun verb part det noun part part verb part det det noun,15979
Rua kai aku tangata i noho haere he te,g081 g056 g002 g024 g104 g052 g052 g007 g006,9,9,name verb det noun part verb verb det det,15980
he tangata haere no te tangata ma te ei,g001 g016 g055 g096 g004 g016 g097 g001 g096,9,9,det noun verb part det noun part det part,15981
taku ika noho i te rima korero o noho,g008 g048 g053 g101 g004 g018 g055 g105 g051,9,9,det noun verb part det noun verb part verb,15982
nga marama haere tahi,g001 g016 g061 g061 g072,4,5,det noun verb num,15983
i Koihu ora ono tai atu,g097 g090 g090 g058 g071 g024 g024 g096,6,8,part name verb num noun part,15984
mou vahine noho ki na tangata nei haere i,g001 g016 g053 g096 g004 g016 g096 g051 g096,9,9,det noun verb part det noun part verb part,15985
Tuu haere te vahine i tangata tangata kai i he i,g081 g051 g001 g036 g099 g016 g017 g051 g098 g001 g098 g098,11,12,name verb det noun part noun noun verb part det part,15986
a mata ki te tamaiti haere i tai haere tiki tangata ko,g002 g017 g096 g010 g039 g051 g098 g019 g070 g056 g056 g021 g012,12,13,det noun part det noun verb part noun verb verb noun det,15987
te motu mate ki he vahine moe tangi tomo tiki te ra tangata,g012 g028 g061 g099 g001 g027 g056 g053 g057 g053 g004 g004 g096 g025,13,14,det noun verb part det noun verb verb verb verb det part noun,15988
te ivi haere e tangata hahau,g002 g019 g019 g060 g001 g050 g060 g060,6,8,det noun verb det noun verb,15989
te tamaiti haere ki tau ua i i mata,g003 g022 g055 g096 g005 g041 g099 g098 g016,9,9,det noun verb part det noun part part noun,15990
he tangata haere rua,g001 g018 g061 g073,4,4,det noun verb num,15991
Tuu mate te,g081 g081 g051 g051 g005,3,5,name verb det,15992
he tamaiti noho i taku vahine ki,g001 g001 g016 g062 g097 g001 g016 g097,7,8,det noun verb part det noun part,15993
he tangata kai hoi,g001 g018 g051 g096,4,4,det noun verb part,15994
aku marama haere tahi manu,g004 g016 g016 g053 g074 g016,5,6,det noun verb num noun,15995
o tangata haere i te tangata,g001 g020 g060 g101 g101 g002 g022,6,7,det noun verb part det noun,15996
te tangata haere i,g004 g018 g061 g096,4,4,det noun verb part,15997
taua tangata hula nei a ihu ki tangata te ora te nga ala tangata,g009 g016 g052 g052 g052 g100 g001 g001 g049 g096 g046 g008 g054 g005 g005 g006 g054 g018,14,18,det noun verb part det noun part noun det verb det det verb noun,15998
to nga tangata noho i tana ihu vahine mata a tangata,g103 g001 g018 g052 g099 g002 g044 g029 g040 g096 g020 g020,11,12,part det noun verb part det noun noun noun part noun,15999
Koihu haere te vahine i hoki he tau,g084 g051 g051 g002 g016 g096 g054 g002 g002 g002 g003,8,11,name verb det noun part verb det det,16000
te tamaiti noho he tangata noho ki tana tangata,g003 g022 g053 g001 g017 g052 g096 g006 g016,9,9,det noun verb det noun verb part det noun,16001
i tou tamaiti haere o,g100 g003 g017 g059 g096,5,5,part det noun verb part,16002
tau taringa haere atu Hotu mai ia i tangata maunga ua te,g007 g024 g068 g097 g081 g081 g100 g096 g096 g096 g025 g033 g021 g001,12,14,det noun verb part name part part part noun noun noun det,16003
teia rakau noho no taku vahine i tangata mai te te,g004 g037 g037 g037 g051 g096 g004 g016 g101 g030 g096 g014 g014 g001,11,14,det noun verb part det noun part noun part det det,16004
ona vahine ma he maa kite na ana manu rakau ki tangata te taku,g001 g018 g096 g003 g023 g054 g097 g099 g034 g018 g105 g020 g001 g001 g004,14,15,det noun part det noun verb part part noun noun part noun det det,16005
