tablet_id,line_id,position,glyph,category,boustrophedon_dir
T0193,8,1,g051,verb,rtl
T0193,8,2,g040,noun,rtl
T0193,8,3,g002,det,rtl
T0193,8,4,g002,det,rtl
T0194,1,1,g101,part,ltr
T0194,1,2,g101,part,ltr
T0194,1,3,g033,noun,ltr
T0194,1,4,g051,verb,ltr
T0194,1,5,g051,verb,ltr
T0194,1,6,g026,noun,ltr
T0194,2,1,g034,rare,rtl
T0194,2,2,g034,noun,rtl
T0194,2,3,g097,part,rtl
T0194,2,4,g016,noun,rtl
T0194,2,5,g074,num,rtl
T0194,3,1,g003,det,ltr
T0194,3,2,g025,noun,ltr
T0194,3,3,g025,noun,ltr
T0194,3,4,g019,noun,ltr
T0194,3,5,g100,part,ltr
T0194,4,1,g097,part,rtl
T0194,4,2,g020,noun,rtl
T0194,4,3,g043,noun,rtl
T0194,5,1,g033,noun,ltr
T0194,5,2,g043,noun,ltr
T0194,5,3,g096,part,ltr
T0194,6,1,g097,part,rtl
T0194,6,2,g061,verb,rtl
T0194,6,3,g081,name,rtl
T0194,7,1,g001,det,ltr
T0194,7,2,g021,noun,ltr
T0194,7,3,g021,noun,ltr
T0194,7,4,g061,verb,ltr
T0194,7,5,g061,rare,ltr
T0194,8,1,g026,noun,rtl
T0194,8,2,g106,rare,rtl
T0194,8,3,g104,part,rtl
T0194,8,4,g019,noun,rtl
T0194,8,5,g073,num,rtl
T0194,9,1,g105,part,ltr
T0194,9,2,g105,part,ltr
T0194,9,3,g016,noun,ltr
T0194,9,4,g065,verb,ltr
T0194,9,5,g018,noun,ltr
T0195,1,1,g083,name,ltr
T0195,1,2,g052,verb,ltr
T0195,1,3,g052,verb,ltr
T0195,1,4,g016,noun,ltr
T0195,1,5,g073,num,ltr
T0195,1,6,g103,part,ltr
T0195,2,1,g096,part,rtl
T0195,2,2,g074,num,rtl
T0195,2,3,g019,noun,rtl
T0195,2,4,g059,verb,rtl
T0195,2,5,g086,name,rtl
T0195,3,1,g009,det,ltr
T0195,3,2,g026,noun,ltr
T0195,3,3,g052,verb,ltr
T0195,3,4,g052,rare,ltr
T0195,4,1,g096,rare,rtl
T0195,4,2,g096,part,rtl
T0195,4,3,g063,verb,rtl
T0195,4,4,g081,name,rtl
T0195,5,1,g097,part,ltr
T0195,5,2,g097,part,ltr
T0195,5,3,g017,noun,ltr
T0195,5,4,g051,verb,ltr
T0195,5,5,g030,noun,ltr
T0195,6,1,g101,part,rtl
T0195,6,2,g059,verb,rtl
T0195,6,3,g089,name,rtl
T0195,7,1,g001,det,ltr
T0195,7,2,g017,noun,ltr
T0195,7,3,g017,noun,ltr
T0195,7,4,g051,verb,ltr
T0195,8,1,g104,part,rtl
T0195,8,2,g051,verb,rtl
T0195,8,3,g051,verb,rtl
T0195,8,4,g092,name,rtl
T0195,9,1,g085,name,ltr
T0195,9,2,g082,name,ltr
T0195,9,3,g098,part,ltr
T0195,9,4,g098,part,ltr
T0195,9,5,g023,noun,ltr
T0195,10,1,g104,verb,rtl
T0195,10,2,g022,noun,rtl
T0195,10,3,g022,noun,rtl
T0195,10,4,g022,noun,rtl
T0195,10,5,g001,det,rtl
T0196,1,1,g017,noun,ltr
T0196,1,2,g016,noun,ltr
T0196,1,3,g096,part,ltr
T0196,2,1,g103,part,rtl
T0196,2,2,g031,noun,rtl
T0196,2,3,g031,noun,rtl
T0196,2,4,g016,noun,rtl
T0196,2,5,g016,noun,rtl
T0196,3,1,g071,num,ltr
T0196,3,2,g071,num,ltr
T0196,3,3,g028,noun,ltr
T0196,3,4,g096,part,ltr
T0196,3,5,g096,part,ltr
T0196,3,6,g017,noun,ltr
T0196,4,1,g016,part,rtl
T0196,4,2,g098,name,rtl
T0196,4,3,g098,name,rtl
T0196,4,4,g081,name,rtl
T0196,4,5,g081,name,rtl
T0196,5,1,g081,name,ltr
T0196,5,2,g051,verb,ltr
T0196,5,3,g021,noun,ltr
T0196,5,4,g079,num,ltr
T0196,5,5,g079,num,ltr
T0196,5,6,g096,part,ltr
T0196,6,1,g023,noun,rtl
T0196,6,2,g105,part,rtl
T0196,6,3,g083,name,rtl
T0196,6,4,g082,name,rtl
T0196,7,1,g002,det,ltr
T0196,7,2,g016,noun,ltr
T0196,7,3,g053,verb,ltr
T0196,7,4,g020,noun,ltr
T0196,7,5,g100,part,ltr
T0196,8,1,g097,rare,rtl
T0196,8,2,g097,part,rtl
T0196,8,3,g054,verb,rtl
T0196,8,4,g033,noun,rtl
T0196,8,5,g013,det,rtl
T0196,9,1,g083,name,ltr
T0196,9,2,g069,verb,ltr
T0196,9,3,g102,part,ltr
T0196,10,1,g096,rare,rtl
T0196,10,2,g096,part,rtl
T0196,10,3,g061,verb,rtl
T0196,10,4,g061,verb,rtl
T0196,10,5,g028,noun,rtl
T0196,10,6,g009,det,rtl
T0197,1,1,g001,det,ltr
T0197,1,2,g001,det,ltr
T0197,1,3,g040,noun,ltr
T0197,1,4,g051,verb,ltr
T0197,1,5,g016,noun,ltr
T0197,1,6,g096,part,ltr
T0197,1,7,g071,num,ltr
T0197,1,8,g071,num,ltr
T0197,1,9,g021,noun,ltr
T0197,1,10,g098,part,ltr
T0197,2,1,g021,noun,rtl
T0197,2,2,g097,part,rtl
T0197,2,3,g082,name,rtl
T0197,2,4,g081,name,rtl
T0197,3,1,g098,part,ltr
T0197,3,2,g017,noun,ltr
T0197,3,3,g054,verb,ltr
T0197,3,4,g024,noun,ltr
T0197,4,1,g076,num,rtl
T0197,4,2,g096,part,rtl
T0197,4,3,g025,noun,rtl
T0197,4,4,g025,noun,rtl
T0197,4,5,g018,noun,rtl
T0197,4,6,g051,verb,rtl
T0197,4,7,g085,name,rtl
T0197,4,8,g007,det,rtl
T0197,5,1,g087,name,ltr
T0197,5,2,g087,name,ltr
T0197,5,3,g051,verb,ltr
T0197,5,4,g096,part,ltr
T0197,6,1,g051,verb,rtl
T0197,6,2,g021,noun,rtl
T0197,6,3,g004,det,rtl
T0197,7,1,g081,name,ltr
T0197,7,2,g053,verb,ltr
T0197,7,3,g017,noun,ltr
T0197,7,4,g017,noun,ltr
T0197,7,5,g072,num,ltr
T0197,7,6,g072,num,ltr
T0197,7,7,g100,part,ltr
T0197,8,1,g096,num,rtl
T0197,8,2,g096,num,rtl
T0197,8,3,g071,noun,rtl
T0197,8,4,g071,noun,rtl
T0197,8,5,g068,verb,rtl
T0197,8,6,g068,verb,rtl
T0197,8,7,g068,verb,rtl
T0197,8,8,g081,name,rtl
T0197,9,1,g032,noun,ltr
T0197,9,2,g025,noun,ltr
T0197,9,3,g025,noun,ltr
T0197,9,4,g097,part,ltr
T0197,9,5,g097,rare,ltr
T0198,1,1,g093,name,ltr
T0198,1,2,g055,verb,ltr
T0198,1,3,g096,part,ltr
T0198,2,1,g031,noun,rtl
T0198,2,2,g096,part,rtl
T0198,2,3,g083,name,rtl
T0198,2,4,g106,rare,rtl
T0198,2,5,g083,name,rtl
T0198,3,1,g086,name,ltr
T0198,3,2,g086,name,ltr
T0198,3,3,g087,name,ltr
T0198,3,4,g098,part,ltr
T0198,3,5,g020,noun,ltr
T0198,3,6,g055,verb,ltr
T0198,3,7,g016,noun,ltr
T0198,3,8,g098,part,ltr
T0198,4,1,g053,verb,rtl
T0198,4,2,g018,noun,rtl
T0198,4,3,g001,det,rtl
T0198,5,1,g017,noun,ltr
T0198,5,2,g041,noun,ltr
T0198,5,3,g098,part,ltr
T0199,1,1,g081,name,ltr
T0199,1,2,g063,verb,ltr
T0199,1,3,g063,verb,ltr
T0199,1,4,g063,verb,ltr
T0199,2,1,g052,verb,rtl
T0199,2,2,g016,noun,rtl
T0199,2,3,g002,det,rtl
T0199,3,1,g081,name,ltr
T0199,3,2,g056,verb,ltr
T0199,3,3,g101,part,ltr
T0199,4,1,g016,noun,rtl
T0199,4,2,g016,noun,rtl
T0199,4,3,g016,noun,rtl
T0199,4,4,g068,verb,rtl
T0199,4,5,g068,verb,rtl
T0199,4,6,g085,name,rtl
T0199,4,7,g085,name,rtl
T0199,4,8,g001,det,rtl
T0199,5,1,g006,det,ltr
T0199,5,2,g018,noun,ltr
T0199,5,3,g059,verb,ltr
T0199,5,4,g023,noun,ltr
T0199,5,5,g097,part,ltr
T0199,6,1,g103,noun,rtl
T0199,6,2,g103,noun,rtl
T0199,6,3,g103,noun,rtl
T0199,6,4,g051,verb,rtl
T0199,6,5,g051,verb,rtl
T0199,6,6,g051,verb,rtl
T0199,6,7,g017,noun,rtl
T0199,6,8,g005,det,rtl
T0199,7,1,g001,det,ltr
T0199,7,2,g017,noun,ltr
T0199,7,3,g051,verb,ltr
T0199,7,4,g020,noun,ltr
T0199,7,5,g100,part,ltr
T0199,7,6,g100,part,ltr
T0199,7,7,g071,num,ltr
T0199,7,8,g018,noun,ltr
T0199,7,9,g096,part,ltr
T0199,7,10,g096,rare,ltr
T0199,8,1,g077,part,rtl
T0199,8,2,g096,noun,rtl
T0199,8,3,g096,noun,rtl
T0199,8,4,g016,noun,rtl
T0199,8,5,g016,noun,rtl
T0199,8,6,g055,verb,rtl
T0199,8,7,g086,name,rtl
T0199,8,8,g012,det,rtl
T0199,8,9,g012,det,rtl
T0199,9,1,g098,part,ltr
T0199,9,2,g098,part,ltr
T0199,9,3,g016,noun,ltr
T0199,9,4,g016,noun,ltr
T0199,9,5,g052,verb,ltr
T0199,9,6,g021,noun,ltr
T0199,10,1,g023,verb,rtl
T0199,10,2,g023,verb,rtl
T0199,10,3,g023,verb,rtl
T0199,10,4,g058,noun,rtl
T0199,10,5,g096,part,rtl
T0199,10,6,g096,part,rtl
T0199,10,7,g096,part,rtl
T0199,10,8,g086,name,rtl
T0199,10,9,g082,name,rtl
T0199,10,10,g082,name,rtl
T0199,11,1,g002,det,ltr
T0199,11,2,g086,name,ltr
T0199,11,3,g053,verb,ltr
T0199,11,4,g018,noun,ltr
T0199,11,5,g018,noun,ltr
T0199,11,6,g071,num,ltr
T0199,12,1,g022,part,rtl
T0199,12,2,g022,part,rtl
T0199,12,3,g098,name,rtl
T0199,12,4,g081,name,rtl
T0199,12,5,g081,name,rtl
T0199,12,6,g081,name,rtl
T0200,1,1,g007,det,ltr
T0200,1,2,g007,det,ltr
T0200,1,3,g007,det,ltr
T0200,1,4,g021,noun,ltr
T0200,1,5,g096,noun,ltr
T0200,2,1,g074,num,rtl
T0200,2,2,g020,noun,rtl
T0200,2,3,g020,noun,rtl
T0200,2,4,g061,verb,rtl
T0200,2,5,g081,name,rtl
T0200,2,6,g001,det,rtl
T0200,3,1,g007,det,ltr
T0200,3,2,g007,det,ltr
T0200,3,3,g016,noun,ltr
T0200,3,4,g055,verb,ltr
T0200,4,1,g097,part,rtl
T0200,4,2,g016,noun,rtl
T0200,4,3,g051,verb,rtl
T0200,4,4,g045,noun,rtl
T0200,4,5,g001,det,rtl
T0201,1,1,g001,det,ltr
T0201,1,2,g001,det,ltr
T0201,1,3,g025,noun,ltr
T0201,1,4,g025,noun,ltr
T0201,1,5,g016,noun,ltr
T0201,1,6,g096,part,ltr
T0201,2,1,g054,verb,rtl
T0201,2,2,g016,noun,rtl
T0201,2,3,g016,noun,rtl
T0201,2,4,g001,det,rtl
T0201,3,1,g002,det,ltr
T0201,3,2,g016,noun,ltr
T0201,3,3,g016,noun,ltr
T0201,3,4,g061,verb,ltr
T0202,1,1,g023,noun,ltr
T0202,1,2,g022,noun,ltr
T0202,1,3,g096,part,ltr
T0202,1,4,g096,rare,ltr
T0202,2,1,g053,verb,rtl
T0202,2,2,g017,noun,rtl
T0202,2,3,g011,det,rtl
T0202,3,1,g001,det,ltr
T0202,3,2,g018,noun,ltr
T0202,3,3,g018,noun,ltr
T0202,3,4,g023,noun,ltr
T0202,3,5,g105,part,ltr
T0202,4,1,g073,noun,rtl
T0202,4,2,g073,noun,rtl
T0202,4,3,g052,verb,rtl
T0202,4,4,g052,verb,rtl
T0202,4,5,g052,verb,rtl
T0202,4,6,g081,name,rtl
T0202,4,7,g008,det,rtl
T0202,5,1,g007,det,ltr
T0202,5,2,g083,name,ltr
T0202,5,3,g051,verb,ltr
T0202,5,4,g017,noun,ltr
T0202,5,5,g026,noun,ltr
T0202,5,6,g096,part,ltr
T0202,5,7,g096,part,ltr
T0202,5,8,g071,num,ltr
T0202,5,9,g071,rare,ltr
T0203,1,1,g113,rare,ltr
T0203,1,2,g005,det,ltr
T0203,1,3,g018,noun,ltr
T0203,1,4,g051,verb,ltr
T0203,1,5,g016,noun,ltr
T0203,1,6,g016,noun,ltr
T0203,1,7,g097,part,ltr
T0203,1,8,g071,num,ltr
T0203,1,9,g071,num,ltr
T0203,1,10,g018,noun,ltr
T0203,1,11,g018,noun,ltr
T0203,1,12,g096,part,ltr
T0203,1,13,g096,rare,ltr
T0203,2,1,g097,part,rtl
T0203,2,2,g056,verb,rtl
T0203,2,3,g033,noun,rtl
T0203,2,4,g002,det,rtl
T0203,3,1,g080,num,ltr
T0203,3,2,g029,noun,ltr
T0203,3,3,g100,part,ltr
T0203,3,4,g021,noun,ltr
T0203,4,1,g071,part,rtl
T0203,4,2,g071,part,rtl
T0203,4,3,g096,noun,rtl
T0203,4,4,g016,verb,rtl
T0203,4,5,g052,noun,rtl
T0203,4,6,g052,noun,rtl
T0203,4,7,g002,det,rtl
T0203,4,8,g002,det,rtl
T0203,4,9,g002,det,rtl
T0204,1,1,g001,det,ltr
T0204,1,2,g016,noun,ltr
T0204,1,3,g051,verb,ltr
T0204,2,1,g098,part,rtl
T0204,2,2,g027,noun,rtl
T0204,2,3,g051,verb,rtl
T0204,2,4,g016,noun,rtl
T0204,2,5,g006,det,rtl
T0204,3,1,g074,num,ltr
T0204,3,2,g024,noun,ltr
T0204,3,3,g024,noun,ltr
T0204,3,4,g024,noun,ltr
T0204,3,5,g016,part,ltr
T0204,4,1,g064,verb,rtl
T0204,4,2,g019,noun,rtl
T0204,4,3,g004,det,rtl
T0204,5,1,g002,det,ltr
T0204,5,2,g002,det,ltr
T0204,5,3,g018,noun,ltr
T0204,5,4,g051,verb,ltr
T0204,5,5,g018,noun,ltr
T0204,5,6,g018,noun,ltr
T0204,5,7,g098,part,ltr
T0204,6,1,g096,part,rtl
T0204,6,2,g018,noun,rtl
T0204,6,3,g058,verb,rtl
T0204,6,4,g058,verb,rtl
T0204,6,5,g030,noun,rtl
T0204,6,6,g096,part,rtl
T0204,6,7,g083,name,rtl
T0204,6,8,g082,name,rtl
T0204,7,1,g008,det,ltr
T0204,7,2,g016,noun,ltr
T0204,7,3,g016,noun,ltr
T0204,7,4,g063,verb,ltr
T0204,7,5,g032,noun,ltr
T0204,7,6,g104,part,ltr
T0204,8,1,g073,num,rtl
T0204,8,2,g022,noun,rtl
T0204,8,3,g055,verb,rtl
T0204,8,4,g088,name,rtl
T0204,8,5,g002,det,rtl
T0205,1,1,g005,det,ltr
T0205,1,2,g026,noun,ltr
T0205,1,3,g020,noun,ltr
T0205,1,4,g020,noun,ltr
T0205,1,5,g098,part,ltr
T0205,1,6,g098,rare,ltr
T0205,2,1,g101,part,rtl
T0205,2,2,g019,noun,rtl
T0205,2,3,g078,num,rtl
T0205,2,4,g104,part,rtl
T0205,2,5,g104,part,rtl
T0205,2,6,g021,noun,rtl
T0205,2,7,g053,verb,rtl
T0205,2,8,g025,noun,rtl
T0205,2,9,g013,det,rtl
T0205,3,1,g003,det,ltr
T0205,3,2,g040,noun,ltr
T0205,3,3,g040,noun,ltr
T0205,3,4,g040,noun,ltr
T0205,3,5,g097,verb,ltr
T0205,3,6,g097,verb,ltr
T0205,4,1,g097,noun,rtl
T0205,4,2,g016,noun,rtl
T0205,4,3,g016,noun,rtl
T0205,4,4,g016,noun,rtl
T0206,1,1,g001,det,ltr
T0206,1,2,g017,noun,ltr
T0206,1,3,g058,verb,ltr
T0206,2,1,g099,noun,rtl
T0206,2,2,g016,noun,rtl
T0206,2,3,g016,noun,rtl
T0206,3,1,g015,det,ltr
T0206,3,2,g040,noun,ltr
T0206,3,3,g053,verb,ltr
T0206,4,1,g072,num,rtl
T0206,4,2,g016,noun,rtl
T0206,4,3,g054,verb,rtl
T0206,4,4,g081,name,rtl
T0206,4,5,g011,det,rtl
T0206,5,1,g001,det,ltr
T0206,5,2,g024,noun,ltr
T0206,5,3,g052,verb,ltr
T0206,6,1,g096,part,rtl
T0206,6,2,g051,verb,rtl
T0206,6,3,g082,name,rtl
T0206,7,1,g003,det,ltr
T0206,7,2,g024,noun,ltr
T0206,7,3,g024,noun,ltr
T0206,7,4,g066,verb,ltr
T0206,7,5,g097,part,ltr
T0206,7,6,g097,rare,ltr
T0206,8,1,g020,rare,rtl
T0206,8,2,g020,noun,rtl
T0206,8,3,g103,part,rtl
T0206,8,4,g016,noun,rtl
T0206,8,5,g072,num,rtl
T0206,9,1,g013,det,ltr
T0206,9,2,g027,noun,ltr
T0206,9,3,g027,noun,ltr
T0206,9,4,g051,verb,ltr
T0206,9,5,g017,noun,ltr
T0206,9,6,g099,part,ltr
T0206,9,7,g071,num,ltr
T0206,9,8,g071,num,ltr
T0206,9,9,g016,noun,ltr
T0206,9,10,g016,noun,ltr
T0206,9,11,g016,noun,ltr
T0207,1,1,g001,det,ltr
T0207,1,2,g095,name,ltr
T0207,1,3,g051,verb,ltr
T0207,1,4,g036,noun,ltr
T0207,1,5,g036,noun,ltr
T0207,1,6,g080,num,ltr
T0207,2,1,g017,part,rtl
T0207,2,2,g017,part,rtl
T0207,2,3,g097,name,rtl
T0207,2,4,g081,rare,rtl
T0207,2,5,g082,name,rtl
T0207,2,6,g082,name,rtl
T0207,2,7,g082,name,rtl
T0207,3,1,g076,num,ltr
T0207,3,2,g016,noun,ltr
T0207,3,3,g016,noun,ltr
T0207,3,4,g096,part,ltr
T0207,3,5,g096,part,ltr
T0207,3,6,g037,noun,ltr
T0207,3,7,g037,rare,ltr
T0207,4,1,g016,noun,rtl
T0207,4,2,g096,part,rtl
T0207,4,3,g016,noun,rtl
T0207,4,4,g016,noun,rtl
T0207,4,5,g071,num,rtl
T0208,1,1,g016,noun,ltr
T0208,1,2,g016,noun,ltr
T0208,1,3,g097,noun,ltr
T0208,2,1,g098,part,rtl
T0208,2,2,g053,verb,rtl
T0208,2,3,g053,verb,rtl
T0208,2,4,g089,name,rtl
T0208,2,5,g107,rare,rtl
T0208,3,1,g071,num,ltr
T0208,3,2,g017,noun,ltr
T0208,3,3,g097,part,ltr
T0208,3,4,g016,noun,ltr
T0208,4,1,g051,verb,rtl
T0208,4,2,g019,noun,rtl
T0208,4,3,g005,det,rtl
T0209,1,1,g071,num,ltr
T0209,1,2,g017,noun,ltr
T0209,1,3,g099,part,ltr
T0209,1,4,g099,part,ltr
T0209,1,5,g016,noun,ltr
T0209,2,1,g096,part,rtl
T0209,2,2,g074,num,rtl
T0209,2,3,g017,noun,rtl
T0209,2,4,g056,verb,rtl
T0209,2,5,g082,name,rtl
T0209,2,6,g107,rare,rtl
T0209,3,1,g001,det,ltr
T0209,3,2,g046,noun,ltr
T0209,3,3,g055,verb,ltr
T0209,3,4,g096,part,ltr
T0209,3,5,g096,rare,ltr
T0209,4,1,g105,noun,rtl
T0209,4,2,g017,verb,rtl
T0209,4,3,g059,noun,rtl
T0209,4,4,g004,det,rtl
T0209,4,5,g004,det,rtl
T0209,4,6,g004,det,rtl
T0209,5,1,g011,det,ltr
T0209,5,2,g033,noun,ltr
T0209,5,3,g021,noun,ltr
T0209,5,4,g021,noun,ltr
T0209,5,5,g097,part,ltr
T0209,6,1,g072,num,rtl
T0209,6,2,g096,part,rtl
T0209,6,3,g019,noun,rtl
T0209,6,4,g018,noun,rtl
T0209,6,5,g053,verb,rtl
T0209,6,6,g053,verb,rtl
T0209,6,7,g089,name,rtl
T0209,6,8,g001,det,rtl
T0209,7,1,g016,noun,ltr
T0209,7,2,g017,noun,ltr
T0209,7,3,g097,part,ltr
T0209,8,1,g096,noun,rtl
T0209,8,2,g021,noun,rtl
T0209,8,3,g001,det,rtl
T0209,8,4,g001,det,rtl
T0209,8,5,g001,det,rtl
T0210,1,1,g001,det,ltr
T0210,1,2,g081,name,ltr
T0210,1,3,g058,verb,ltr
T0210,1,4,g058,verb,ltr
T0210,1,5,g018,noun,ltr
T0210,1,6,g079,num,ltr
T0210,1,7,g079,rare,ltr
T0210,2,1,g103,part,rtl
T0210,2,2,g016,noun,rtl
T0210,2,3,g069,verb,rtl
T0210,2,4,g017,noun,rtl
T0210,2,5,g001,det,rtl
T0210,3,1,g011,det,ltr
T0210,3,2,g019,noun,ltr
T0210,3,3,g051,verb,ltr
T0210,3,4,g051,verb,ltr
T0210,3,5,g020,noun,ltr
T0210,3,6,g020,noun,ltr
T0210,3,7,g105,part,ltr
T0210,4,1,g071,rare,rtl
T0210,4,2,g071,num,rtl
T0210,4,3,g096,part,rtl
T0210,4,4,g096,part,rtl
T0210,4,5,g040,noun,rtl
T0210,4,6,g063,verb,rtl
T0210,4,7,g040,noun,rtl
T0210,4,8,g002,det,rtl
T0210,5,1,g001,det,ltr
T0210,5,2,g081,name,ltr
T0210,5,3,g057,verb,ltr
T0210,5,4,g035,noun,ltr
T0210,5,5,g071,num,ltr
T0211,1,1,g004,det,ltr
T0211,1,2,g017,noun,ltr
T0211,1,3,g051,verb,ltr
T0211,1,4,g019,noun,ltr
T0211,1,5,g096,part,ltr
T0211,1,6,g096,part,ltr
T0211,1,7,g096,part,ltr
T0211,1,8,g020,num,ltr
T0211,1,9,g100,noun,ltr
T0211,2,1,g096,rare,rtl
T0211,2,2,g096,part,rtl
T0211,2,3,g017,noun,rtl
T0211,2,4,g022,noun,rtl
T0211,2,5,g022,noun,rtl
T0211,2,6,g002,det,rtl
T0211,3,1,g082,name,ltr
T0211,3,2,g058,verb,ltr
T0211,3,3,g098,part,ltr
T0211,4,1,g100,part,rtl
T0211,4,2,g018,noun,rtl
T0211,4,3,g016,noun,rtl
T0211,5,1,g082,name,ltr
T0211,5,2,g051,verb,ltr
T0211,5,3,g051,verb,ltr
T0211,5,4,g102,part,ltr
T0211,5,5,g102,rare,ltr
T0211,6,1,g098,num,rtl
T0211,6,2,g076,noun,rtl
T0211,6,3,g055,verb,rtl
T0211,6,4,g055,verb,rtl
T0211,6,5,g055,verb,rtl
T0211,6,6,g085,name,rtl
T0211,7,1,g004,det,ltr
T0211,7,2,g028,noun,ltr
T0211,7,3,g051,verb,ltr
T0211,7,4,g024,noun,ltr
T0211,7,5,g097,part,ltr
T0211,7,6,g097,rare,ltr
T0211,8,1,g072,num,rtl
T0211,8,2,g099,part,rtl
T0211,8,3,g099,part,rtl
T0211,8,4,g019,noun,rtl
T0211,8,5,g057,verb,rtl
T0211,8,6,g028,noun,rtl
T0211,8,7,g009,det,rtl
T0212,1,1,g002,det,ltr
T0212,1,2,g002,det,ltr
T0212,1,3,g030,noun,ltr
T0212,1,4,g016,noun,ltr
T0212,1,5,g097,part,ltr
T0212,2,1,g058,verb,rtl
T0212,2,2,g023,noun,rtl
T0212,2,3,g001,det,rtl
T0212,3,1,g002,det,ltr
T0212,3,2,g083,name,ltr
T0212,3,3,g055,verb,ltr
T0212,3,4,g034,noun,ltr
T0212,3,5,g074,num,ltr
T0212,3,6,g074,rare,ltr
T0212,4,1,g098,part,rtl
T0212,4,2,g098,part,rtl
T0212,4,3,g098,part,rtl
T0212,4,4,g017,noun,rtl
T0212,4,5,g070,verb,rtl
T0212,4,6,g070,verb,rtl
T0212,4,7,g016,noun,rtl
T0212,4,8,g005,det,rtl
T0212,5,1,g006,det,ltr
T0212,5,2,g084,name,ltr
T0212,5,3,g057,verb,ltr
T0212,5,4,g017,noun,ltr
T0212,5,5,g071,num,ltr
T0212,5,6,g071,rare,ltr
T0212,6,1,g105,part,rtl
T0212,6,2,g046,noun,rtl
T0212,6,3,g016,noun,rtl
T0212,6,4,g003,det,rtl
T0212,7,1,g015,det,ltr
T0212,7,2,g015,det,ltr
T0212,7,3,g106,rare,ltr
T0212,7,4,g019,noun,ltr
T0212,7,5,g019,noun,ltr
T0212,7,6,g019,noun,ltr
T0212,8,1,g097,part,rtl
T0212,8,2,g023,noun,rtl
T0212,8,3,g016,noun,rtl
T0212,8,4,g010,det,rtl
T0212,8,5,g010,det,rtl
T0213,1,1,g116,rare,ltr
T0213,1,2,g005,det,ltr
T0213,1,3,g085,name,ltr
T0213,1,4,g051,verb,ltr
T0213,1,5,g019,noun,ltr
T0213,1,6,g030,noun,ltr
T0213,1,7,g030,noun,ltr
T0213,1,8,g096,part,ltr
T0213,1,9,g072,num,ltr
T0213,1,10,g072,rare,ltr
T0213,2,1,g096,rare,rtl
T0213,2,2,g096,part,rtl
T0213,2,3,g073,num,rtl
T0213,2,4,g032,noun,rtl
T0213,2,5,g057,verb,rtl
T0213,2,6,g082,name,rtl
T0213,3,1,g087,name,ltr
T0213,3,2,g081,name,ltr
T0213,3,3,g101,part,ltr
T0213,3,4,g017,noun,ltr
T0213,4,1,g051,verb,rtl
T0213,4,2,g016,noun,rtl
T0213,4,3,g002,det,rtl
T0213,5,1,g001,det,ltr
T0213,5,2,g001,det,ltr
T0213,5,3,g016,noun,ltr
T0213,5,4,g016,noun,ltr
T0213,5,5,g055,verb,ltr
T0213,5,6,g103,part,ltr
T0213,6,1,g016,noun,rtl
T0213,6,2,g097,part,rtl
T0213,6,3,g087,name,rtl
T0213,6,4,g081,name,rtl
T0213,7,1,g096,part,ltr
T0213,7,2,g027,noun,ltr
T0213,7,3,g027,noun,ltr
T0213,7,4,g058,verb,ltr
T0213,7,5,g018,noun,ltr
T0213,8,1,g058,verb,rtl
T0213,8,2,g021,noun,rtl
T0213,8,3,g001,det,rtl
T0213,9,1,g001,det,ltr
T0213,9,2,g019,noun,ltr
T0213,9,3,g019,noun,ltr
T0213,9,4,g056,verb,ltr
T0213,9,5,g056,rare,ltr
T0213,10,1,g017,noun,rtl
T0213,10,2,g017,noun,rtl
T0213,10,3,g017,noun,rtl
T0213,10,4,g018,noun,rtl
T0213,11,1,g001,det,ltr
T0213,11,2,g042,noun,ltr
T0213,11,3,g051,verb,ltr
T0214,1,1,g008,det,ltr
T0214,1,2,g016,noun,ltr
T0214,1,3,g016,noun,ltr
T0214,1,4,g016,noun,ltr
T0214,2,1,g096,part,rtl
T0214,2,2,g017,noun,rtl
T0214,2,3,g053,verb,rtl
T0214,2,4,g053,verb,rtl
T0214,2,5,g016,noun,rtl
T0214,2,6,g096,part,rtl
T0214,2,7,g082,name,rtl
T0214,2,8,g090,name,rtl
T0214,3,1,g016,noun,ltr
T0214,3,2,g023,noun,ltr
T0214,3,3,g101,part,ltr
T0214,4,1,g097,part,rtl
T0214,4,2,g020,noun,rtl
T0214,4,3,g020,noun,rtl
T0214,4,4,g052,verb,rtl
T0214,4,5,g042,noun,rtl
T0214,4,6,g096,part,rtl
T0214,4,7,g081,name,rtl
T0214,4,8,g082,name,rtl
T0214,5,1,g071,num,ltr
T0214,5,2,g071,num,ltr
T0214,5,3,g018,noun,ltr
T0214,5,4,g101,part,ltr
T0214,5,5,g101,part,ltr
T0214,5,6,g017,noun,ltr
T0214,6,1,g099,rare,rtl
T0214,6,2,g099,part,rtl
T0214,6,3,g106,rare,rtl
T0214,6,4,g106,rare,rtl
T0214,6,5,g051,verb,rtl
T0214,6,6,g024,noun,rtl
T0214,6,7,g008,det,rtl
T0214,7,1,g016,noun,ltr
T0214,7,2,g033,noun,ltr
T0214,7,3,g105,part,ltr
T0214,8,1,g072,num,rtl
T0214,8,2,g103,part,rtl
T0214,8,3,g103,part,rtl
T0214,8,4,g022,noun,rtl
T0214,8,5,g053,verb,rtl
T0214,8,6,g053,verb,rtl
T0214,8,7,g016,noun,rtl
T0214,8,8,g001,det,rtl
T0214,9,1,g012,det,ltr
T0214,9,2,g027,noun,ltr
